,US500,NAS100
1963-06-25,3.1128172226974624,3.1128172226974624
1963-06-26,3.1128172226974624,3.1128172226974624
1963-06-27,3.1128172226974624,3.1128172226974624
1963-06-28,3.1128172226974624,3.1128172226974624
1963-07-01,3.189995656580281,3.189995656580281
1963-07-02,3.189995656580281,3.189995656580281
1963-07-03,3.189995656580281,3.189995656580281
1963-07-04,3.189995656580281,3.189995656580281
1963-07-05,3.189995656580281,3.189995656580281
1963-07-08,3.189995656580281,3.189995656580281
1963-07-09,3.189995656580281,3.189995656580281
1963-07-10,3.189995656580281,3.189995656580281
1963-07-11,3.189995656580281,3.189995656580281
1963-07-12,3.189995656580281,3.189995656580281
1963-07-15,3.189995656580281,3.189995656580281
1963-07-16,3.189995656580281,3.189995656580281
1963-07-17,3.189995656580281,3.189995656580281
1963-07-18,3.189995656580281,3.189995656580281
1963-07-19,3.189995656580281,3.189995656580281
1963-07-22,3.189995656580281,3.189995656580281
1963-07-23,3.189995656580281,3.189995656580281
1963-07-24,3.189995656580281,3.189995656580281
1963-07-25,3.189995656580281,3.189995656580281
1963-07-26,3.189995656580281,3.189995656580281
1963-07-29,3.189995656580281,3.189995656580281
1963-07-30,3.189995656580281,3.189995656580281
1963-07-31,3.189995656580281,3.189995656580281
1963-08-01,3.108861651169343,3.108861651169343
1963-08-02,3.108861651169343,3.108861651169343
1963-08-05,3.108861651169343,3.108861651169343
1963-08-06,3.108861651169343,3.108861651169343
1963-08-07,3.108861651169343,3.108861651169343
1963-08-08,3.108861651169343,3.108861651169343
1963-08-09,3.108861651169343,3.108861651169343
1963-08-12,3.108861651169343,3.108861651169343
1963-08-13,3.108861651169343,3.108861651169343
1963-08-14,3.108861651169343,3.108861651169343
1963-08-15,3.108861651169343,3.108861651169343
1963-08-16,3.108861651169343,3.108861651169343
1963-08-19,3.108861651169343,3.108861651169343
1963-08-20,3.108861651169343,3.108861651169343
1963-08-21,3.108861651169343,3.108861651169343
1963-08-22,3.108861651169343,3.108861651169343
1963-08-23,3.108861651169343,3.108861651169343
1963-08-26,3.108861651169343,3.108861651169343
1963-08-27,3.108861651169343,3.108861651169343
1963-08-28,3.108861651169343,3.108861651169343
1963-08-29,3.108861651169343,3.108861651169343
1963-08-30,3.108861651169343,3.108861651169343
1963-09-02,3.108861651169343,3.108861651169343
1963-09-03,3.108861651169343,3.108861651169343
1963-09-04,3.108861651169343,3.108861651169343
1963-09-05,3.108861651169343,3.108861651169343
1963-09-06,3.108861651169343,3.108861651169343
1963-09-09,3.108861651169343,3.108861651169343
1963-09-10,3.108861651169343,3.108861651169343
1963-09-11,3.108861651169343,3.108861651169343
1963-09-12,3.108861651169343,3.108861651169343
1963-09-13,3.108861651169343,3.108861651169343
1963-09-16,3.108861651169343,3.108861651169343
1963-09-17,3.108861651169343,3.108861651169343
1963-09-18,3.108861651169343,3.108861651169343
1963-09-19,3.108861651169343,3.108861651169343
1963-09-20,3.108861651169343,3.108861651169343
1963-09-23,3.108861651169343,3.108861651169343
1963-09-24,3.108861651169343,3.108861651169343
1963-09-25,3.108861651169343,3.108861651169343
1963-09-26,3.108861651169343,3.108861651169343
1963-09-27,3.108861651169343,3.108861651169343
1963-09-30,3.108861651169343,3.108861651169343
1963-10-01,3.0580994112008764,3.0580994112008764
1963-10-02,3.0580994112008764,3.0580994112008764
1963-10-03,3.0580994112008764,3.0580994112008764
1963-10-04,3.0580994112008764,3.0580994112008764
1963-10-07,3.0580994112008764,3.0580994112008764
1963-10-08,3.0580994112008764,3.0580994112008764
1963-10-09,3.0580994112008764,3.0580994112008764
1963-10-10,3.0580994112008764,3.0580994112008764
1963-10-11,3.0580994112008764,3.0580994112008764
1963-10-14,3.0580994112008764,3.0580994112008764
1963-10-15,3.0580994112008764,3.0580994112008764
1963-10-16,3.0580994112008764,3.0580994112008764
1963-10-17,3.0580994112008764,3.0580994112008764
1963-10-18,3.0580994112008764,3.0580994112008764
1963-10-21,3.0580994112008764,3.0580994112008764
1963-10-22,3.0580994112008764,3.0580994112008764
1963-10-23,3.0580994112008764,3.0580994112008764
1963-10-24,3.0580994112008764,3.0580994112008764
1963-10-25,3.0580994112008764,3.0580994112008764
1963-10-28,3.0580994112008764,3.0580994112008764
1963-10-29,3.0580994112008764,3.0580994112008764
1963-10-30,3.0580994112008764,3.0580994112008764
1963-10-31,3.0580994112008764,3.0580994112008764
1963-11-01,3.1075048196089234,3.1075048196089234
1963-11-04,3.1075048196089234,3.1075048196089234
1963-11-05,3.1075048196089234,3.1075048196089234
1963-11-06,3.1075048196089234,3.1075048196089234
1963-11-07,3.1075048196089234,3.1075048196089234
1963-11-08,3.1075048196089234,3.1075048196089234
1963-11-11,3.1075048196089234,3.1075048196089234
1963-11-12,3.1075048196089234,3.1075048196089234
1963-11-13,3.1075048196089234,3.1075048196089234
1963-11-14,3.1075048196089234,3.1075048196089234
1963-11-15,3.1075048196089234,3.1075048196089234
1963-11-18,3.1075048196089234,3.1075048196089234
1963-11-19,3.1075048196089234,3.1075048196089234
1963-11-20,3.1075048196089234,3.1075048196089234
1963-11-21,3.1075048196089234,3.1075048196089234
1963-11-22,3.1075048196089234,3.1075048196089234
1963-11-25,3.1075048196089234,3.1075048196089234
1963-11-26,3.1075048196089234,3.1075048196089234
1963-11-27,3.1075048196089234,3.1075048196089234
1963-11-28,3.1075048196089234,3.1075048196089234
1963-11-29,3.1075048196089234,3.1075048196089234
1963-12-02,3.1075048196089234,3.1075048196089234
1963-12-03,3.1075048196089234,3.1075048196089234
1963-12-04,3.1075048196089234,3.1075048196089234
1963-12-05,3.1075048196089234,3.1075048196089234
1963-12-06,3.1075048196089234,3.1075048196089234
1963-12-09,3.1075048196089234,3.1075048196089234
1963-12-10,3.1075048196089234,3.1075048196089234
1963-12-11,3.1075048196089234,3.1075048196089234
1963-12-12,3.1075048196089234,3.1075048196089234
1963-12-13,3.1075048196089234,3.1075048196089234
1963-12-16,3.1075048196089234,3.1075048196089234
1963-12-17,3.1075048196089234,3.1075048196089234
1963-12-18,3.1075048196089234,3.1075048196089234
1963-12-19,3.1075048196089234,3.1075048196089234
1963-12-20,3.1075048196089234,3.1075048196089234
1963-12-23,3.1075048196089234,3.1075048196089234
1963-12-24,3.1075048196089234,3.1075048196089234
1963-12-25,3.1075048196089234,3.1075048196089234
1963-12-26,3.1075048196089234,3.1075048196089234
1963-12-27,3.1075048196089234,3.1075048196089234
1963-12-30,3.1075048196089234,3.1075048196089234
1963-12-31,3.1075048196089234,3.1075048196089234
1964-01-01,3.0041465009810335,3.0041465009810335
1964-01-02,3.0041465009810335,3.0041465009810335
1964-01-03,3.0041465009810335,3.0041465009810335
1964-01-06,3.0041465009810335,3.0041465009810335
1964-01-07,3.0041465009810335,3.0041465009810335
1964-01-08,3.0041465009810335,3.0041465009810335
1964-01-09,3.0041465009810335,3.0041465009810335
1964-01-10,3.0041465009810335,3.0041465009810335
1964-01-13,3.0041465009810335,3.0041465009810335
1964-01-14,3.0041465009810335,3.0041465009810335
1964-01-15,3.0041465009810335,3.0041465009810335
1964-01-16,3.0041465009810335,3.0041465009810335
1964-01-17,3.0041465009810335,3.0041465009810335
1964-01-20,3.0041465009810335,3.0041465009810335
1964-01-21,3.0041465009810335,3.0041465009810335
1964-01-22,3.0041465009810335,3.0041465009810335
1964-01-23,3.0041465009810335,3.0041465009810335
1964-01-24,3.0041465009810335,3.0041465009810335
1964-01-27,3.0041465009810335,3.0041465009810335
1964-01-28,3.0041465009810335,3.0041465009810335
1964-01-29,3.0041465009810335,3.0041465009810335
1964-01-30,3.0041465009810335,3.0041465009810335
1964-01-31,3.0041465009810335,3.0041465009810335
1964-02-03,3.0041465009810335,3.0041465009810335
1964-02-04,3.0041465009810335,3.0041465009810335
1964-02-05,3.0041465009810335,3.0041465009810335
1964-02-06,3.0041465009810335,3.0041465009810335
1964-02-07,3.0041465009810335,3.0041465009810335
1964-02-10,3.0041465009810335,3.0041465009810335
1964-02-11,3.0041465009810335,3.0041465009810335
1964-02-12,3.0041465009810335,3.0041465009810335
1964-02-13,3.0041465009810335,3.0041465009810335
1964-02-14,3.0041465009810335,3.0041465009810335
1964-02-17,3.0041465009810335,3.0041465009810335
1964-02-18,3.0041465009810335,3.0041465009810335
1964-02-19,3.0041465009810335,3.0041465009810335
1964-02-20,3.0041465009810335,3.0041465009810335
1964-02-21,3.0041465009810335,3.0041465009810335
1964-02-24,3.0041465009810335,3.0041465009810335
1964-02-25,3.0041465009810335,3.0041465009810335
1964-02-26,3.0041465009810335,3.0041465009810335
1964-02-27,3.0041465009810335,3.0041465009810335
1964-02-28,3.0041465009810335,3.0041465009810335
1964-03-02,3.0041465009810335,3.0041465009810335
1964-03-03,3.0041465009810335,3.0041465009810335
1964-03-04,3.0041465009810335,3.0041465009810335
1964-03-05,3.0041465009810335,3.0041465009810335
1964-03-06,3.0041465009810335,3.0041465009810335
1964-03-09,3.0041465009810335,3.0041465009810335
1964-03-10,3.0041465009810335,3.0041465009810335
1964-03-11,3.0041465009810335,3.0041465009810335
1964-03-12,3.0041465009810335,3.0041465009810335
1964-03-13,3.0041465009810335,3.0041465009810335
1964-03-16,3.0041465009810335,3.0041465009810335
1964-03-17,3.0041465009810335,3.0041465009810335
1964-03-18,3.0041465009810335,3.0041465009810335
1964-03-19,3.0041465009810335,3.0041465009810335
1964-03-20,3.0041465009810335,3.0041465009810335
1964-03-23,3.0041465009810335,3.0041465009810335
1964-03-24,3.0041465009810335,3.0041465009810335
1964-03-25,3.0041465009810335,3.0041465009810335
1964-03-26,3.0041465009810335,3.0041465009810335
1964-03-27,3.0041465009810335,3.0041465009810335
1964-03-30,3.0041465009810335,3.0041465009810335
1964-03-31,3.0041465009810335,3.0041465009810335
1964-04-01,2.9355391543657747,2.9355391543657747
1964-04-02,2.9355391543657747,2.9355391543657747
1964-04-03,2.9355391543657747,2.9355391543657747
1964-04-06,2.9355391543657747,2.9355391543657747
1964-04-07,2.9355391543657747,2.9355391543657747
1964-04-08,2.9355391543657747,2.9355391543657747
1964-04-09,2.9355391543657747,2.9355391543657747
1964-04-10,2.9355391543657747,2.9355391543657747
1964-04-13,2.9355391543657747,2.9355391543657747
1964-04-14,2.9355391543657747,2.9355391543657747
1964-04-15,2.9355391543657747,2.9355391543657747
1964-04-16,2.9355391543657747,2.9355391543657747
1964-04-17,2.9355391543657747,2.9355391543657747
1964-04-20,2.9355391543657747,2.9355391543657747
1964-04-21,2.9355391543657747,2.9355391543657747
1964-04-22,2.9355391543657747,2.9355391543657747
1964-04-23,2.9355391543657747,2.9355391543657747
1964-04-24,2.9355391543657747,2.9355391543657747
1964-04-27,2.9355391543657747,2.9355391543657747
1964-04-28,2.9355391543657747,2.9355391543657747
1964-04-29,2.9355391543657747,2.9355391543657747
1964-04-30,2.9355391543657747,2.9355391543657747
1964-05-01,2.9278121902874132,2.9278121902874132
1964-05-04,2.9278121902874132,2.9278121902874132
1964-05-05,2.9278121902874132,2.9278121902874132
1964-05-06,2.9278121902874132,2.9278121902874132
1964-05-07,2.9278121902874132,2.9278121902874132
1964-05-08,2.9278121902874132,2.9278121902874132
1964-05-11,2.9278121902874132,2.9278121902874132
1964-05-12,2.9278121902874132,2.9278121902874132
1964-05-13,2.9278121902874132,2.9278121902874132
1964-05-14,2.9278121902874132,2.9278121902874132
1964-05-15,2.9278121902874132,2.9278121902874132
1964-05-18,2.9278121902874132,2.9278121902874132
1964-05-19,2.9278121902874132,2.9278121902874132
1964-05-20,2.9278121902874132,2.9278121902874132
1964-05-21,2.9278121902874132,2.9278121902874132
1964-05-22,2.9278121902874132,2.9278121902874132
1964-05-25,2.9278121902874132,2.9278121902874132
1964-05-26,2.9278121902874132,2.9278121902874132
1964-05-27,2.9278121902874132,2.9278121902874132
1964-05-28,2.9278121902874132,2.9278121902874132
1964-05-29,2.9278121902874132,2.9278121902874132
1964-06-01,2.9661016949152543,2.9661016949152543
1964-06-02,2.9661016949152543,2.9661016949152543
1964-06-03,2.9661016949152543,2.9661016949152543
1964-06-04,2.9661016949152543,2.9661016949152543
1964-06-05,2.9661016949152543,2.9661016949152543
1964-06-08,2.9661016949152543,2.9661016949152543
1964-06-09,2.9661016949152543,2.9661016949152543
1964-06-10,2.9661016949152543,2.9661016949152543
1964-06-11,2.9661016949152543,2.9661016949152543
1964-06-12,2.9661016949152543,2.9661016949152543
1964-06-15,2.9661016949152543,2.9661016949152543
1964-06-16,2.9661016949152543,2.9661016949152543
1964-06-17,2.9661016949152543,2.9661016949152543
1964-06-18,2.9661016949152543,2.9661016949152543
1964-06-19,2.9661016949152543,2.9661016949152543
1964-06-22,2.9661016949152543,2.9661016949152543
1964-06-23,2.9661016949152543,2.9661016949152543
1964-06-24,2.9661016949152543,2.9661016949152543
1964-06-25,2.9661016949152543,2.9661016949152543
1964-06-26,2.9661016949152543,2.9661016949152543
1964-06-29,2.9661016949152543,2.9661016949152543
1964-06-30,2.9661016949152543,2.9661016949152543
1964-07-01,2.883922134102379,2.883922134102379
1964-07-02,2.883922134102379,2.883922134102379
1964-07-03,2.883922134102379,2.883922134102379
1964-07-06,2.883922134102379,2.883922134102379
1964-07-07,2.883922134102379,2.883922134102379
1964-07-08,2.883922134102379,2.883922134102379
1964-07-09,2.883922134102379,2.883922134102379
1964-07-10,2.883922134102379,2.883922134102379
1964-07-13,2.883922134102379,2.883922134102379
1964-07-14,2.883922134102379,2.883922134102379
1964-07-15,2.883922134102379,2.883922134102379
1964-07-16,2.883922134102379,2.883922134102379
1964-07-17,2.883922134102379,2.883922134102379
1964-07-20,2.883922134102379,2.883922134102379
1964-07-21,2.883922134102379,2.883922134102379
1964-07-22,2.883922134102379,2.883922134102379
1964-07-23,2.883922134102379,2.883922134102379
1964-07-24,2.883922134102379,2.883922134102379
1964-07-27,2.883922134102379,2.883922134102379
1964-07-28,2.883922134102379,2.883922134102379
1964-07-29,2.883922134102379,2.883922134102379
1964-07-30,2.883922134102379,2.883922134102379
1964-07-31,2.883922134102379,2.883922134102379
1964-08-03,2.883922134102379,2.883922134102379
1964-08-04,2.883922134102379,2.883922134102379
1964-08-05,2.883922134102379,2.883922134102379
1964-08-06,2.883922134102379,2.883922134102379
1964-08-07,2.883922134102379,2.883922134102379
1964-08-10,2.883922134102379,2.883922134102379
1964-08-11,2.883922134102379,2.883922134102379
1964-08-12,2.883922134102379,2.883922134102379
1964-08-13,2.883922134102379,2.883922134102379
1964-08-14,2.883922134102379,2.883922134102379
1964-08-17,2.883922134102379,2.883922134102379
1964-08-18,2.883922134102379,2.883922134102379
1964-08-19,2.883922134102379,2.883922134102379
1964-08-20,2.883922134102379,2.883922134102379
1964-08-21,2.883922134102379,2.883922134102379
1964-08-24,2.883922134102379,2.883922134102379
1964-08-25,2.883922134102379,2.883922134102379
1964-08-26,2.883922134102379,2.883922134102379
1964-08-27,2.883922134102379,2.883922134102379
1964-08-28,2.883922134102379,2.883922134102379
1964-08-31,2.883922134102379,2.883922134102379
1964-09-01,2.925308715981297,2.925308715981297
1964-09-02,2.925308715981297,2.925308715981297
1964-09-03,2.925308715981297,2.925308715981297
1964-09-04,2.925308715981297,2.925308715981297
1964-09-07,2.925308715981297,2.925308715981297
1964-09-08,2.925308715981297,2.925308715981297
1964-09-09,2.925308715981297,2.925308715981297
1964-09-10,2.925308715981297,2.925308715981297
1964-09-11,2.925308715981297,2.925308715981297
1964-09-14,2.925308715981297,2.925308715981297
1964-09-15,2.925308715981297,2.925308715981297
1964-09-16,2.925308715981297,2.925308715981297
1964-09-17,2.925308715981297,2.925308715981297
1964-09-18,2.925308715981297,2.925308715981297
1964-09-21,2.925308715981297,2.925308715981297
1964-09-22,2.925308715981297,2.925308715981297
1964-09-23,2.925308715981297,2.925308715981297
1964-09-24,2.925308715981297,2.925308715981297
1964-09-25,2.925308715981297,2.925308715981297
1964-09-28,2.925308715981297,2.925308715981297
1964-09-29,2.925308715981297,2.925308715981297
1964-09-30,2.925308715981297,2.925308715981297
1964-10-01,2.8992339422510316,2.8992339422510316
1964-10-02,2.8992339422510316,2.8992339422510316
1964-10-05,2.8992339422510316,2.8992339422510316
1964-10-06,2.8992339422510316,2.8992339422510316
1964-10-07,2.8992339422510316,2.8992339422510316
1964-10-08,2.8992339422510316,2.8992339422510316
1964-10-09,2.8992339422510316,2.8992339422510316
1964-10-12,2.8992339422510316,2.8992339422510316
1964-10-13,2.8992339422510316,2.8992339422510316
1964-10-14,2.8992339422510316,2.8992339422510316
1964-10-15,2.8992339422510316,2.8992339422510316
1964-10-16,2.8992339422510316,2.8992339422510316
1964-10-19,2.8992339422510316,2.8992339422510316
1964-10-20,2.8992339422510316,2.8992339422510316
1964-10-21,2.8992339422510316,2.8992339422510316
1964-10-22,2.8992339422510316,2.8992339422510316
1964-10-23,2.8992339422510316,2.8992339422510316
1964-10-26,2.8992339422510316,2.8992339422510316
1964-10-27,2.8992339422510316,2.8992339422510316
1964-10-28,2.8992339422510316,2.8992339422510316
1964-10-29,2.8992339422510316,2.8992339422510316
1964-10-30,2.8992339422510316,2.8992339422510316
1964-11-02,2.8992339422510316,2.8992339422510316
1964-11-03,2.8992339422510316,2.8992339422510316
1964-11-04,2.8992339422510316,2.8992339422510316
1964-11-05,2.8992339422510316,2.8992339422510316
1964-11-06,2.8992339422510316,2.8992339422510316
1964-11-09,2.8992339422510316,2.8992339422510316
1964-11-10,2.8992339422510316,2.8992339422510316
1964-11-11,2.8992339422510316,2.8992339422510316
1964-11-12,2.8992339422510316,2.8992339422510316
1964-11-13,2.8992339422510316,2.8992339422510316
1964-11-16,2.8992339422510316,2.8992339422510316
1964-11-17,2.8992339422510316,2.8992339422510316
1964-11-18,2.8992339422510316,2.8992339422510316
1964-11-19,2.8992339422510316,2.8992339422510316
1964-11-20,2.8992339422510316,2.8992339422510316
1964-11-23,2.8992339422510316,2.8992339422510316
1964-11-24,2.8992339422510316,2.8992339422510316
1964-11-25,2.8992339422510316,2.8992339422510316
1964-11-26,2.8992339422510316,2.8992339422510316
1964-11-27,2.8992339422510316,2.8992339422510316
1964-11-30,2.8992339422510316,2.8992339422510316
1964-12-01,2.977608384945212,2.977608384945212
1964-12-02,2.977608384945212,2.977608384945212
1964-12-03,2.977608384945212,2.977608384945212
1964-12-04,2.977608384945212,2.977608384945212
1964-12-07,2.977608384945212,2.977608384945212
1964-12-08,2.977608384945212,2.977608384945212
1964-12-09,2.977608384945212,2.977608384945212
1964-12-10,2.977608384945212,2.977608384945212
1964-12-11,2.977608384945212,2.977608384945212
1964-12-14,2.977608384945212,2.977608384945212
1964-12-15,2.977608384945212,2.977608384945212
1964-12-16,2.977608384945212,2.977608384945212
1964-12-17,2.977608384945212,2.977608384945212
1964-12-18,2.977608384945212,2.977608384945212
1964-12-21,2.977608384945212,2.977608384945212
1964-12-22,2.977608384945212,2.977608384945212
1964-12-23,2.977608384945212,2.977608384945212
1964-12-24,2.977608384945212,2.977608384945212
1964-12-25,2.977608384945212,2.977608384945212
1964-12-28,2.977608384945212,2.977608384945212
1964-12-29,2.977608384945212,2.977608384945212
1964-12-30,2.977608384945212,2.977608384945212
1964-12-31,2.977608384945212,2.977608384945212
1965-01-01,2.9222828611240126,2.9222828611240126
1965-01-04,2.9222828611240126,2.9222828611240126
1965-01-05,2.9222828611240126,2.9222828611240126
1965-01-06,2.9222828611240126,2.9222828611240126
1965-01-07,2.9222828611240126,2.9222828611240126
1965-01-08,2.9222828611240126,2.9222828611240126
1965-01-11,2.9222828611240126,2.9222828611240126
1965-01-12,2.9222828611240126,2.9222828611240126
1965-01-13,2.9222828611240126,2.9222828611240126
1965-01-14,2.9222828611240126,2.9222828611240126
1965-01-15,2.9222828611240126,2.9222828611240126
1965-01-18,2.9222828611240126,2.9222828611240126
1965-01-19,2.9222828611240126,2.9222828611240126
1965-01-20,2.9222828611240126,2.9222828611240126
1965-01-21,2.9222828611240126,2.9222828611240126
1965-01-22,2.9222828611240126,2.9222828611240126
1965-01-25,2.9222828611240126,2.9222828611240126
1965-01-26,2.9222828611240126,2.9222828611240126
1965-01-27,2.9222828611240126,2.9222828611240126
1965-01-28,2.9222828611240126,2.9222828611240126
1965-01-29,2.9222828611240126,2.9222828611240126
1965-02-01,2.920265129682997,2.920265129682997
1965-02-02,2.920265129682997,2.920265129682997
1965-02-03,2.920265129682997,2.920265129682997
1965-02-04,2.920265129682997,2.920265129682997
1965-02-05,2.920265129682997,2.920265129682997
1965-02-08,2.920265129682997,2.920265129682997
1965-02-09,2.920265129682997,2.920265129682997
1965-02-10,2.920265129682997,2.920265129682997
1965-02-11,2.920265129682997,2.920265129682997
1965-02-12,2.920265129682997,2.920265129682997
1965-02-15,2.920265129682997,2.920265129682997
1965-02-16,2.920265129682997,2.920265129682997
1965-02-17,2.920265129682997,2.920265129682997
1965-02-18,2.920265129682997,2.920265129682997
1965-02-19,2.920265129682997,2.920265129682997
1965-02-22,2.920265129682997,2.920265129682997
1965-02-23,2.920265129682997,2.920265129682997
1965-02-24,2.920265129682997,2.920265129682997
1965-02-25,2.920265129682997,2.920265129682997
1965-02-26,2.920265129682997,2.920265129682997
1965-03-01,2.93677300472187,2.93677300472187
1965-03-02,2.93677300472187,2.93677300472187
1965-03-03,2.93677300472187,2.93677300472187
1965-03-04,2.93677300472187,2.93677300472187
1965-03-05,2.93677300472187,2.93677300472187
1965-03-08,2.93677300472187,2.93677300472187
1965-03-09,2.93677300472187,2.93677300472187
1965-03-10,2.93677300472187,2.93677300472187
1965-03-11,2.93677300472187,2.93677300472187
1965-03-12,2.93677300472187,2.93677300472187
1965-03-15,2.93677300472187,2.93677300472187
1965-03-16,2.93677300472187,2.93677300472187
1965-03-17,2.93677300472187,2.93677300472187
1965-03-18,2.93677300472187,2.93677300472187
1965-03-19,2.93677300472187,2.93677300472187
1965-03-22,2.93677300472187,2.93677300472187
1965-03-23,2.93677300472187,2.93677300472187
1965-03-24,2.93677300472187,2.93677300472187
1965-03-25,2.93677300472187,2.93677300472187
1965-03-26,2.93677300472187,2.93677300472187
1965-03-29,2.93677300472187,2.93677300472187
1965-03-30,2.93677300472187,2.93677300472187
1965-03-31,2.93677300472187,2.93677300472187
1965-04-01,2.921450494486757,2.921450494486757
1965-04-02,2.921450494486757,2.921450494486757
1965-04-05,2.921450494486757,2.921450494486757
1965-04-06,2.921450494486757,2.921450494486757
1965-04-07,2.921450494486757,2.921450494486757
1965-04-08,2.921450494486757,2.921450494486757
1965-04-09,2.921450494486757,2.921450494486757
1965-04-12,2.921450494486757,2.921450494486757
1965-04-13,2.921450494486757,2.921450494486757
1965-04-14,2.921450494486757,2.921450494486757
1965-04-15,2.921450494486757,2.921450494486757
1965-04-16,2.921450494486757,2.921450494486757
1965-04-19,2.921450494486757,2.921450494486757
1965-04-20,2.921450494486757,2.921450494486757
1965-04-21,2.921450494486757,2.921450494486757
1965-04-22,2.921450494486757,2.921450494486757
1965-04-23,2.921450494486757,2.921450494486757
1965-04-26,2.921450494486757,2.921450494486757
1965-04-27,2.921450494486757,2.921450494486757
1965-04-28,2.921450494486757,2.921450494486757
1965-04-29,2.921450494486757,2.921450494486757
1965-04-30,2.921450494486757,2.921450494486757
1965-05-03,2.921450494486757,2.921450494486757
1965-05-04,2.921450494486757,2.921450494486757
1965-05-05,2.921450494486757,2.921450494486757
1965-05-06,2.921450494486757,2.921450494486757
1965-05-07,2.921450494486757,2.921450494486757
1965-05-10,2.921450494486757,2.921450494486757
1965-05-11,2.921450494486757,2.921450494486757
1965-05-12,2.921450494486757,2.921450494486757
1965-05-13,2.921450494486757,2.921450494486757
1965-05-14,2.921450494486757,2.921450494486757
1965-05-17,2.921450494486757,2.921450494486757
1965-05-18,2.921450494486757,2.921450494486757
1965-05-19,2.921450494486757,2.921450494486757
1965-05-20,2.921450494486757,2.921450494486757
1965-05-21,2.921450494486757,2.921450494486757
1965-05-24,2.921450494486757,2.921450494486757
1965-05-25,2.921450494486757,2.921450494486757
1965-05-26,2.921450494486757,2.921450494486757
1965-05-27,2.921450494486757,2.921450494486757
1965-05-28,2.921450494486757,2.921450494486757
1965-05-31,2.921450494486757,2.921450494486757
1965-06-01,3.069143932267168,3.069143932267168
1965-06-02,3.069143932267168,3.069143932267168
1965-06-03,3.069143932267168,3.069143932267168
1965-06-04,3.069143932267168,3.069143932267168
1965-06-07,3.069143932267168,3.069143932267168
1965-06-08,3.069143932267168,3.069143932267168
1965-06-09,3.069143932267168,3.069143932267168
1965-06-10,3.069143932267168,3.069143932267168
1965-06-11,3.069143932267168,3.069143932267168
1965-06-14,3.069143932267168,3.069143932267168
1965-06-15,3.069143932267168,3.069143932267168
1965-06-16,3.069143932267168,3.069143932267168
1965-06-17,3.069143932267168,3.069143932267168
1965-06-18,3.069143932267168,3.069143932267168
1965-06-21,3.069143932267168,3.069143932267168
1965-06-22,3.069143932267168,3.069143932267168
1965-06-23,3.069143932267168,3.069143932267168
1965-06-24,3.069143932267168,3.069143932267168
1965-06-25,3.069143932267168,3.069143932267168
1965-06-28,3.069143932267168,3.069143932267168
1965-06-29,3.069143932267168,3.069143932267168
1965-06-30,3.069143932267168,3.069143932267168
1965-07-01,3.0934754445883876,3.0934754445883876
1965-07-02,3.0934754445883876,3.0934754445883876
1965-07-05,3.0934754445883876,3.0934754445883876
1965-07-06,3.0934754445883876,3.0934754445883876
1965-07-07,3.0934754445883876,3.0934754445883876
1965-07-08,3.0934754445883876,3.0934754445883876
1965-07-09,3.0934754445883876,3.0934754445883876
1965-07-12,3.0934754445883876,3.0934754445883876
1965-07-13,3.0934754445883876,3.0934754445883876
1965-07-14,3.0934754445883876,3.0934754445883876
1965-07-15,3.0934754445883876,3.0934754445883876
1965-07-16,3.0934754445883876,3.0934754445883876
1965-07-19,3.0934754445883876,3.0934754445883876
1965-07-20,3.0934754445883876,3.0934754445883876
1965-07-21,3.0934754445883876,3.0934754445883876
1965-07-22,3.0934754445883876,3.0934754445883876
1965-07-23,3.0934754445883876,3.0934754445883876
1965-07-26,3.0934754445883876,3.0934754445883876
1965-07-27,3.0934754445883876,3.0934754445883876
1965-07-28,3.0934754445883876,3.0934754445883876
1965-07-29,3.0934754445883876,3.0934754445883876
1965-07-30,3.0934754445883876,3.0934754445883876
1965-08-02,3.0934754445883876,3.0934754445883876
1965-08-03,3.0934754445883876,3.0934754445883876
1965-08-04,3.0934754445883876,3.0934754445883876
1965-08-05,3.0934754445883876,3.0934754445883876
1965-08-06,3.0934754445883876,3.0934754445883876
1965-08-09,3.0934754445883876,3.0934754445883876
1965-08-10,3.0934754445883876,3.0934754445883876
1965-08-11,3.0934754445883876,3.0934754445883876
1965-08-12,3.0934754445883876,3.0934754445883876
1965-08-13,3.0934754445883876,3.0934754445883876
1965-08-16,3.0934754445883876,3.0934754445883876
1965-08-17,3.0934754445883876,3.0934754445883876
1965-08-18,3.0934754445883876,3.0934754445883876
1965-08-19,3.0934754445883876,3.0934754445883876
1965-08-20,3.0934754445883876,3.0934754445883876
1965-08-23,3.0934754445883876,3.0934754445883876
1965-08-24,3.0934754445883876,3.0934754445883876
1965-08-25,3.0934754445883876,3.0934754445883876
1965-08-26,3.0934754445883876,3.0934754445883876
1965-08-27,3.0934754445883876,3.0934754445883876
1965-08-30,3.0934754445883876,3.0934754445883876
1965-08-31,3.0934754445883876,3.0934754445883876
1965-09-01,2.976057283508615,2.976057283508615
1965-09-02,2.976057283508615,2.976057283508615
1965-09-03,2.976057283508615,2.976057283508615
1965-09-06,2.976057283508615,2.976057283508615
1965-09-07,2.976057283508615,2.976057283508615
1965-09-08,2.976057283508615,2.976057283508615
1965-09-09,2.976057283508615,2.976057283508615
1965-09-10,2.976057283508615,2.976057283508615
1965-09-13,2.976057283508615,2.976057283508615
1965-09-14,2.976057283508615,2.976057283508615
